setup_r_el,setup_l_el,setup_r_knee,setup_l_knee,setup_wn_dist,setup_leg_dist,setup_r_wr_hip_dist,setup_l_wr_hip_dist,setup_sh_tilt,setup_hip_tilt,setup_trunk_lean,setup_torso_ext,impact_r_el,impact_l_el,impact_r_knee,impact_l_knee,impact_wn_dist,impact_leg_dist,impact_r_wr_hip_dist,impact_l_wr_hip_dist,impact_sh_tilt,impact_hip_tilt,impact_trunk_lean,impact_torso_ext,follow_r_el,follow_l_el,follow_r_knee,follow_l_knee,follow_wn_dist,follow_leg_dist,follow_r_wr_hip_dist,follow_l_wr_hip_dist,follow_sh_tilt,follow_hip_tilt,follow_trunk_lean,follow_torso_ext,label
46.877817230802066,64.679217632677,145.0558540478323,138.34291673143193,0.5482484868645237,2.733686523290421,10.057379829679821,7.43538278681841,-152.29959209068375,-172.17396905625367,-120.2511026875538,9.165730893007398,58.07153097594875,44.9868237680017,152.3822257141508,141.31106355609595,0.19109446503229716,3.055932455211551,10.320104542073496,8.755167266325405,-147.040367164773,-170.64665527540413,-120.33746243581353,9.003225211277078,88.70445471381719,172.6427778169844,153.85827919137952,164.12979514244205,11.777439526527921,1.2174184740224212,17.978630105097913,23.441029119995243,124.78508064316986,144.21451871539733,-132.14750959888443,19.094853145599842,Cover Drive
151.0300615564922,47.53976224747284,154.74234339227553,147.36865505895108,7.978498214528737,2.1361666703570354,11.504675103387644,15.64239498640192,-142.8986776983384,-173.82392019274735,-137.66631754998338,13.822960428176104,114.71464524951905,138.16617411634897,159.3331320579316,177.25900957100666,17.105488650833877,5.42929981718643,19.1364827427967,21.412735450789363,133.49080165474612,171.09957489258795,-122.59507673612114,16.76156320525663,123.0981774755889,107.02265030488064,154.87982383056791,171.51715818979477,6.830774907339024,4.850414388098421,37.327201442236,41.99722008779585,151.76854099678928,168.95187753764964,-115.60645793597935,23.954246359635306,Cover Drive
172.8684089136497,149.75060112444532,65.50824630158442,74.77035285781858,14.948001233566643,3.1585914457729776,3.8522340004329916,22.255161807208594,66.71600135214341,77.3591932801428,-128.19638711219525,9.8502556930235,105.74144527814299,124.8810055994849,13.549567138758219,36.56434061706415,6.5189175985691445,0.7359590206860056,8.813162110890984,3.866721723199956,173.571432196155,160.45695396872534,-112.15311958620698,7.977398453809633,149.91541590700692,31.578070028924014,165.48169418519385,150.4493717259665,1.6368295643001667,7.076346256130425,20.290086174339546,17.145610447408096,-150.72545536598992,-163.28289785283314,-55.04026029318511,15.945138464718923,Cover Drive
166.18280775009302,165.5478952911626,176.3353954847893,178.753610623307,13.037857252360457,0.8191257733170391,6.422717773903665,5.755006055249619,27.48287016420518,22.658536855254937,-36.82440633756117,12.025683140354134,135.6416064795198,142.78467886172209,39.682184382336594,44.71816052770244,14.620629238840602,12.534530608478791,4.934899305635956,5.130429154572156,-169.49282495577168,-176.46808504329033,-82.72806350553368,8.748661069075405,143.23638350802017,159.1534274127206,96.96023489678744,81.07544892680912,17.512114843474468,20.835492057131788,8.397488863594202,7.913547730208785,-174.85510736959796,-179.8049079084737,-90.36875524041703,9.265373316749995,Cover Drive
